hmdb_primary,kegg_id
HMDB0081613,NA
HMDB0081614,NA
HMDB0081615,NA
HMDB0081616,NA
HMDB0081617,NA
HMDB0081618,NA
HMDB0081619,NA
HMDB0081620,NA
HMDB0081621,NA
HMDB0081622,NA
HMDB0081623,NA
HMDB0081624,NA
HMDB0081625,NA
HMDB0081626,NA
HMDB0081627,NA
HMDB0081628,NA
HMDB0081629,NA
HMDB0081630,NA
HMDB0081631,NA
HMDB0081632,NA
HMDB0081633,NA
HMDB0081634,NA
HMDB0081635,NA
HMDB0081636,NA
HMDB0081637,NA
HMDB0081638,NA
HMDB0081639,NA
HMDB0081640,NA
HMDB0081641,NA
HMDB0081642,NA
HMDB0081643,NA
HMDB0081644,NA
HMDB0081645,NA
HMDB0081646,NA
HMDB0081647,NA
HMDB0081648,NA
HMDB0081649,NA
HMDB0081650,NA
HMDB0081651,NA
HMDB0081652,NA
HMDB0081653,NA
HMDB0081654,NA
HMDB0081655,NA
HMDB0081656,NA
HMDB0081657,NA
HMDB0081658,NA
HMDB0081659,NA
HMDB0081660,NA
HMDB0081661,NA
HMDB0081662,NA
HMDB0081663,NA
HMDB0081664,NA
HMDB0081665,NA
HMDB0081666,NA
HMDB0081667,NA
HMDB0081668,NA
HMDB0081669,NA
HMDB0081670,NA
HMDB0081671,NA
HMDB0081672,NA
HMDB0081673,NA
HMDB0081674,NA
HMDB0081675,NA
HMDB0081676,NA
HMDB0081677,NA
HMDB0081678,NA
HMDB0081679,NA
HMDB0081680,NA
HMDB0081681,NA
HMDB0081682,NA
HMDB0081683,NA
HMDB0081684,NA
HMDB0081685,NA
HMDB0081686,NA
HMDB0081687,NA
HMDB0081688,NA
HMDB0081689,NA
HMDB0081690,NA
HMDB0081691,NA
HMDB0081692,NA
HMDB0081693,NA
HMDB0081694,NA
HMDB0081695,NA
HMDB0081696,NA
HMDB0081697,NA
HMDB0081698,NA
HMDB0081699,NA
HMDB0081700,NA
HMDB0081701,NA
HMDB0081702,NA
HMDB0081703,NA
HMDB0081704,NA
HMDB0081705,NA
HMDB0081706,NA
HMDB0081707,NA
HMDB0081708,NA
HMDB0081709,NA
HMDB0081710,NA
HMDB0081711,NA
HMDB0081712,NA
HMDB0081713,NA
HMDB0081714,NA
HMDB0081715,NA
HMDB0081716,NA
HMDB0081717,NA
HMDB0081718,NA
HMDB0081719,NA
HMDB0081720,NA
HMDB0081721,NA
HMDB0081722,NA
HMDB0081723,NA
HMDB0081724,NA
HMDB0081725,NA
HMDB0081726,NA
HMDB0081727,NA
HMDB0081728,NA
HMDB0081729,NA
HMDB0081730,NA
HMDB0081731,NA
HMDB0081732,NA
HMDB0081733,NA
HMDB0081734,NA
HMDB0081735,NA
HMDB0081736,NA
HMDB0081737,NA
HMDB0081738,NA
HMDB0081739,NA
HMDB0081740,NA
HMDB0081741,NA
HMDB0081742,NA
HMDB0081743,NA
HMDB0081744,NA
HMDB0081745,NA
HMDB0081746,NA
HMDB0081747,NA
HMDB0081748,NA
HMDB0081749,NA
HMDB0081750,NA
HMDB0081751,NA
HMDB0081752,NA
HMDB0081753,NA
HMDB0081754,NA
HMDB0081755,NA
HMDB0081756,NA
HMDB0081757,NA
HMDB0081758,NA
HMDB0081759,NA
HMDB0081760,NA
HMDB0081761,NA
HMDB0081762,NA
HMDB0081763,NA
HMDB0081764,NA
HMDB0081765,NA
HMDB0081766,NA
HMDB0081767,NA
HMDB0081768,NA
HMDB0081769,NA
HMDB0081770,NA
HMDB0081771,NA
HMDB0081772,NA
HMDB0081773,NA
HMDB0081774,NA
HMDB0081775,NA
HMDB0081776,NA
HMDB0081777,NA
HMDB0081778,NA
HMDB0081779,NA
HMDB0081780,NA
HMDB0081781,NA
HMDB0081782,NA
HMDB0081783,NA
HMDB0081784,NA
HMDB0081785,NA
HMDB0081786,NA
HMDB0081787,NA
HMDB0081788,NA
HMDB0081789,NA
HMDB0081790,NA
HMDB0081791,NA
HMDB0081792,NA
HMDB0081793,NA
HMDB0081794,NA
HMDB0081795,NA
HMDB0081796,NA
HMDB0081797,NA
HMDB0081798,NA
HMDB0081799,NA
HMDB0081800,NA
HMDB0081801,NA
HMDB0081802,NA
HMDB0081803,NA
HMDB0081804,NA
HMDB0081805,NA
HMDB0081806,NA
HMDB0081807,NA
HMDB0081808,NA
HMDB0081809,NA
HMDB0081810,NA
HMDB0081811,NA
HMDB0081812,NA
HMDB0081813,NA
HMDB0081814,NA
HMDB0081815,NA
HMDB0081816,NA
HMDB0081817,NA
HMDB0081818,NA
HMDB0081819,NA
HMDB0081820,NA
HMDB0081821,NA
HMDB0081822,NA
HMDB0081823,NA
HMDB0081824,NA
HMDB0081825,NA
HMDB0081826,NA
HMDB0081827,NA
HMDB0081828,NA
HMDB0081829,NA
HMDB0081830,NA
HMDB0081831,NA
HMDB0081832,NA
HMDB0081833,NA
HMDB0081834,NA
HMDB0081835,NA
HMDB0081836,NA
HMDB0081837,NA
HMDB0081838,NA
HMDB0081839,NA
HMDB0081840,NA
HMDB0081841,NA
HMDB0081842,NA
HMDB0081843,NA
HMDB0081844,NA
HMDB0081845,NA
HMDB0081846,NA
HMDB0081847,NA
HMDB0081848,NA
HMDB0081849,NA
HMDB0081850,NA
HMDB0081851,NA
HMDB0081852,NA
HMDB0081853,NA
HMDB0081854,NA
HMDB0081855,NA
HMDB0081856,NA
HMDB0081857,NA
HMDB0081858,NA
HMDB0081859,NA
HMDB0081860,NA
HMDB0081861,NA
HMDB0081862,NA
HMDB0081863,NA
HMDB0081864,NA
HMDB0081865,NA
HMDB0081866,NA
HMDB0081867,NA
HMDB0081868,NA
HMDB0081869,NA
HMDB0081870,NA
HMDB0081871,NA
HMDB0081872,NA
HMDB0081873,NA
HMDB0081874,NA
HMDB0081875,NA
HMDB0081876,NA
HMDB0081877,NA
HMDB0081878,NA
HMDB0081879,NA
HMDB0081880,NA
HMDB0081881,NA
HMDB0081882,NA
HMDB0081883,NA
HMDB0081884,NA
HMDB0081885,NA
HMDB0081886,NA
HMDB0081887,NA
HMDB0081888,NA
HMDB0081889,NA
HMDB0081890,NA
HMDB0081891,NA
HMDB0081892,NA
HMDB0081893,NA
HMDB0081894,NA
HMDB0081895,NA
HMDB0081896,NA
HMDB0081897,NA
HMDB0081898,NA
HMDB0081899,NA
HMDB0081900,NA
HMDB0081901,NA
HMDB0081902,NA
HMDB0081903,NA
HMDB0081904,NA
HMDB0081905,NA
HMDB0081906,NA
HMDB0081907,NA
HMDB0081908,NA
HMDB0081909,NA
HMDB0081910,NA
HMDB0081911,NA
HMDB0081912,NA
HMDB0081913,NA
HMDB0081914,NA
HMDB0081915,NA
HMDB0081916,NA
HMDB0081917,NA
HMDB0081918,NA
HMDB0081919,NA
HMDB0081920,NA
HMDB0081921,NA
HMDB0081922,NA
HMDB0081923,NA
HMDB0081924,NA
HMDB0081925,NA
HMDB0081926,NA
HMDB0081927,NA
HMDB0081928,NA
HMDB0081929,NA
HMDB0081930,NA
HMDB0081931,NA
HMDB0081932,NA
HMDB0081933,NA
HMDB0081934,NA
HMDB0081935,NA
HMDB0081936,NA
HMDB0081937,NA
HMDB0081938,NA
HMDB0081939,NA
HMDB0081940,NA
HMDB0081941,NA
HMDB0081942,NA
HMDB0081943,NA
HMDB0081944,NA
HMDB0081945,NA
HMDB0081946,NA
HMDB0081947,NA
HMDB0081948,NA
HMDB0081949,NA
HMDB0081950,NA
HMDB0081951,NA
HMDB0081952,NA
HMDB0081953,NA
HMDB0081954,NA
HMDB0081955,NA
HMDB0081956,NA
HMDB0081957,NA
HMDB0081958,NA
HMDB0081959,NA
HMDB0081960,NA
HMDB0081961,NA
HMDB0081962,NA
HMDB0081963,NA
HMDB0081964,NA
HMDB0081965,NA
HMDB0081966,NA
HMDB0081967,NA
HMDB0081968,NA
HMDB0081969,NA
HMDB0081970,NA
HMDB0081971,NA
HMDB0081972,NA
HMDB0081973,NA
HMDB0081974,NA
HMDB0081975,NA
HMDB0081976,NA
HMDB0081977,NA
HMDB0081978,NA
HMDB0081979,NA
HMDB0081980,NA
HMDB0081981,NA
HMDB0081982,NA
HMDB0081983,NA
HMDB0081984,NA
HMDB0081985,NA
HMDB0081986,NA
HMDB0081987,NA
HMDB0081988,NA
HMDB0081989,NA
HMDB0081990,NA
HMDB0081991,NA
HMDB0081992,NA
HMDB0081993,NA
HMDB0081994,NA
HMDB0081995,NA
HMDB0081996,NA
HMDB0081997,NA
HMDB0081998,NA
HMDB0081999,NA
HMDB0082000,NA
HMDB0082001,NA
HMDB0082002,NA
HMDB0082003,NA
HMDB0082004,NA
HMDB0082005,NA
HMDB0082006,NA
HMDB0082007,NA
HMDB0082008,NA
HMDB0082009,NA
HMDB0082010,NA
HMDB0082011,NA
HMDB0082012,NA
HMDB0082013,NA
HMDB0082014,NA
HMDB0082015,NA
HMDB0082016,NA
HMDB0082017,NA
HMDB0082018,NA
HMDB0082019,NA
HMDB0082020,NA
HMDB0082021,NA
HMDB0082022,NA
HMDB0082023,NA
HMDB0082024,NA
HMDB0082025,NA
HMDB0082026,NA
HMDB0082027,NA
HMDB0082028,NA
HMDB0082029,NA
HMDB0082030,NA
HMDB0082031,NA
HMDB0082032,NA
HMDB0082033,NA
HMDB0082034,NA
HMDB0082035,NA
HMDB0082036,NA
HMDB0082037,NA
HMDB0082038,NA
HMDB0082039,NA
HMDB0082040,NA
HMDB0082041,NA
HMDB0082042,NA
HMDB0082043,NA
HMDB0082044,NA
HMDB0082045,NA
HMDB0082046,NA
HMDB0082047,NA
HMDB0082048,NA
HMDB0082049,NA
HMDB0082050,NA
HMDB0082051,NA
HMDB0082052,NA
HMDB0082053,NA
HMDB0082054,NA
HMDB0082055,NA
HMDB0082056,NA
HMDB0082057,NA
HMDB0082058,NA
HMDB0082059,NA
HMDB0082060,NA
HMDB0082061,NA
HMDB0082062,NA
HMDB0082063,NA
HMDB0082064,NA
HMDB0082065,NA
HMDB0082066,NA
HMDB0082067,NA
HMDB0082068,NA
HMDB0082069,NA
HMDB0082070,NA
HMDB0082071,NA
HMDB0082072,NA
HMDB0082073,NA
HMDB0082074,NA
HMDB0082075,NA
HMDB0082076,NA
HMDB0082077,NA
HMDB0082078,NA
HMDB0082079,NA
HMDB0082080,NA
HMDB0082081,NA
HMDB0082082,NA
HMDB0082083,NA
HMDB0082084,NA
HMDB0082085,NA
HMDB0082086,NA
HMDB0082087,NA
HMDB0082088,NA
HMDB0082089,NA
HMDB0082090,NA
HMDB0082091,NA
HMDB0082092,NA
HMDB0082093,NA
HMDB0082094,NA
HMDB0082095,NA
HMDB0082096,NA
HMDB0082097,NA
HMDB0082098,NA
HMDB0082099,NA
HMDB0082100,NA
HMDB0082101,NA
HMDB0082102,NA
HMDB0082103,NA
HMDB0082104,NA
HMDB0082105,NA
HMDB0082106,NA
HMDB0082107,NA
HMDB0082108,NA
HMDB0082109,NA
HMDB0082110,NA
HMDB0082111,NA
HMDB0082112,NA
HMDB0082113,NA
HMDB0082114,NA
HMDB0082115,NA
HMDB0082116,NA
HMDB0082117,NA
HMDB0082118,NA
HMDB0082119,NA
HMDB0082120,NA
HMDB0082121,NA
HMDB0082122,NA
HMDB0082123,NA
HMDB0082124,NA
HMDB0082125,NA
HMDB0082126,NA
HMDB0082127,NA
HMDB0082128,NA
HMDB0082129,NA
HMDB0082130,NA
HMDB0082131,NA
HMDB0082132,NA
HMDB0082133,NA
HMDB0082134,NA
HMDB0082135,NA
HMDB0082136,NA
HMDB0082137,NA
HMDB0082138,NA
HMDB0082139,NA
HMDB0082140,NA
HMDB0082141,NA
HMDB0082142,NA
HMDB0082143,NA
HMDB0082144,NA
HMDB0082145,NA
HMDB0082146,NA
HMDB0082147,NA
HMDB0082148,NA
HMDB0082149,NA
HMDB0082150,NA
HMDB0082151,NA
HMDB0082152,NA
HMDB0082153,NA
HMDB0082154,NA
HMDB0082155,NA
HMDB0082156,NA
HMDB0082157,NA
HMDB0082158,NA
HMDB0082159,NA
HMDB0082160,NA
HMDB0082161,NA
HMDB0082162,NA
HMDB0082163,NA
HMDB0082164,NA
HMDB0082165,NA
HMDB0082166,NA
HMDB0082167,NA
HMDB0082168,NA
HMDB0082169,NA
HMDB0082170,NA
HMDB0082171,NA
HMDB0082172,NA
HMDB0082173,NA
HMDB0082174,NA
HMDB0082175,NA
HMDB0082176,NA
HMDB0082177,NA
HMDB0082178,NA
HMDB0082179,NA
HMDB0082180,NA
HMDB0082181,NA
HMDB0082182,NA
HMDB0082183,NA
HMDB0082184,NA
HMDB0082185,NA
HMDB0082186,NA
HMDB0082187,NA
HMDB0082188,NA
HMDB0082189,NA
HMDB0082190,NA
HMDB0082191,NA
HMDB0082192,NA
HMDB0082193,NA
HMDB0082194,NA
HMDB0082195,NA
HMDB0082196,NA
HMDB0082197,NA
HMDB0082198,NA
HMDB0082199,NA
HMDB0082200,NA
HMDB0082201,NA
HMDB0082202,NA
HMDB0082203,NA
HMDB0082204,NA
HMDB0082205,NA
HMDB0082206,NA
HMDB0082207,NA
HMDB0082208,NA
HMDB0082209,NA
HMDB0082210,NA
HMDB0082211,NA
HMDB0082212,NA
HMDB0082213,NA
HMDB0082214,NA
HMDB0082215,NA
HMDB0082216,NA
HMDB0082217,NA
HMDB0082218,NA
HMDB0082219,NA
HMDB0082220,NA
HMDB0082221,NA
HMDB0082222,NA
HMDB0082223,NA
HMDB0082224,NA
HMDB0082225,NA
HMDB0082226,NA
HMDB0082227,NA
HMDB0082228,NA
HMDB0082229,NA
HMDB0082230,NA
HMDB0082231,NA
HMDB0082232,NA
HMDB0082233,NA
HMDB0082234,NA
HMDB0082235,NA
HMDB0082236,NA
HMDB0082237,NA
HMDB0082238,NA
HMDB0082239,NA
HMDB0082240,NA
HMDB0082241,NA
HMDB0082242,NA
HMDB0082243,NA
HMDB0082244,NA
HMDB0082245,NA
HMDB0082246,NA
HMDB0082247,NA
HMDB0082248,NA
HMDB0082249,NA
HMDB0082250,NA
HMDB0082251,NA
HMDB0082252,NA
HMDB0082253,NA
HMDB0082254,NA
HMDB0082255,NA
HMDB0082256,NA
HMDB0082257,NA
HMDB0082258,NA
HMDB0082259,NA
HMDB0082260,NA
HMDB0082261,NA
HMDB0082262,NA
HMDB0082263,NA
HMDB0082264,NA
HMDB0082265,NA
HMDB0082266,NA
HMDB0082267,NA
HMDB0082268,NA
HMDB0082269,NA
HMDB0082270,NA
HMDB0082271,NA
HMDB0082272,NA
HMDB0082273,NA
HMDB0082274,NA
HMDB0082275,NA
HMDB0082276,NA
HMDB0082277,NA
HMDB0082278,NA
HMDB0082279,NA
HMDB0082280,NA
HMDB0082281,NA
HMDB0082282,NA
HMDB0082283,NA
HMDB0082284,NA
HMDB0082285,NA
HMDB0082286,NA
HMDB0082287,NA
HMDB0082288,NA
HMDB0082289,NA
HMDB0082290,NA
HMDB0082291,NA
HMDB0082292,NA
HMDB0082293,NA
HMDB0082294,NA
HMDB0082295,NA
HMDB0082296,NA
HMDB0082297,NA
HMDB0082298,NA
HMDB0082299,NA
HMDB0082300,NA
HMDB0082301,NA
HMDB0082302,NA
HMDB0082303,NA
HMDB0082304,NA
HMDB0082305,NA
HMDB0082306,NA
HMDB0082307,NA
HMDB0082308,NA
HMDB0082309,NA
HMDB0082310,NA
HMDB0082311,NA
HMDB0082312,NA
HMDB0082313,NA
HMDB0082314,NA
HMDB0082315,NA
HMDB0082316,NA
HMDB0082317,NA
HMDB0082318,NA
HMDB0082319,NA
HMDB0082320,NA
HMDB0082321,NA
HMDB0082322,NA
HMDB0082323,NA
HMDB0082324,NA
HMDB0082325,NA
HMDB0082326,NA
HMDB0082327,NA
HMDB0082328,NA
HMDB0082329,NA
HMDB0082330,NA
HMDB0082331,NA
HMDB0082332,NA
HMDB0082333,NA
HMDB0082334,NA
HMDB0082335,NA
HMDB0082336,NA
HMDB0082337,NA
HMDB0082338,NA
HMDB0082339,NA
HMDB0082340,NA
HMDB0082341,NA
HMDB0082342,NA
HMDB0082343,NA
HMDB0082344,NA
HMDB0082345,NA
HMDB0082346,NA
HMDB0082347,NA
HMDB0082348,NA
HMDB0082349,NA
HMDB0082350,NA
HMDB0082351,NA
HMDB0082352,NA
HMDB0082353,NA
HMDB0082354,NA
HMDB0082355,NA
HMDB0082356,NA
HMDB0082357,NA
HMDB0082358,NA
HMDB0082359,NA
HMDB0082360,NA
HMDB0082361,NA
HMDB0082362,NA
HMDB0082363,NA
HMDB0082364,NA
HMDB0082365,NA
HMDB0082366,NA
HMDB0082367,NA
HMDB0082368,NA
HMDB0082369,NA
HMDB0082370,NA
HMDB0082371,NA
HMDB0082372,NA
HMDB0082373,NA
HMDB0082374,NA
HMDB0082375,NA
HMDB0082376,NA
HMDB0082377,NA
HMDB0082378,NA
HMDB0082379,NA
HMDB0082380,NA
HMDB0082381,NA
HMDB0082382,NA
HMDB0082383,NA
HMDB0082384,NA
HMDB0082385,NA
HMDB0082386,NA
HMDB0082387,NA
HMDB0082388,NA
HMDB0082389,NA
HMDB0082390,NA
HMDB0082391,NA
HMDB0082392,NA
HMDB0082393,NA
HMDB0082394,NA
HMDB0082395,NA
HMDB0082396,NA
HMDB0082397,NA
HMDB0082398,NA
HMDB0082399,NA
HMDB0082400,NA
HMDB0082401,NA
HMDB0082402,NA
HMDB0082403,NA
HMDB0082404,NA
HMDB0082405,NA
HMDB0082406,NA
HMDB0082407,NA
HMDB0082408,NA
HMDB0082409,NA
HMDB0082410,NA
HMDB0082411,NA
HMDB0082412,NA
HMDB0082413,NA
HMDB0082414,NA
HMDB0082415,NA
HMDB0082416,NA
HMDB0082417,NA
HMDB0082418,NA
HMDB0082419,NA
HMDB0082420,NA
HMDB0082421,NA
HMDB0082422,NA
HMDB0082423,NA
HMDB0082424,NA
HMDB0082425,NA
HMDB0082426,NA
HMDB0082427,NA
HMDB0082428,NA
HMDB0082429,NA
HMDB0082430,NA
HMDB0082431,NA
HMDB0082432,NA
HMDB0082433,NA
HMDB0082434,NA
HMDB0082435,NA
HMDB0082436,NA
HMDB0082437,NA
HMDB0082438,NA
HMDB0082439,NA
HMDB0082440,NA
HMDB0082441,NA
HMDB0082442,NA
HMDB0082443,NA
HMDB0082444,NA
HMDB0082445,NA
HMDB0082446,NA
HMDB0082447,NA
HMDB0082448,NA
HMDB0082449,NA
HMDB0082450,NA
HMDB0082451,NA
HMDB0082452,NA
HMDB0082453,NA
HMDB0082454,NA
HMDB0082455,NA
HMDB0082456,NA
HMDB0082457,NA
HMDB0082458,NA
HMDB0082459,NA
HMDB0082460,NA
HMDB0082461,NA
HMDB0082462,NA
HMDB0082463,NA
HMDB0082464,NA
HMDB0082465,NA
HMDB0082466,NA
HMDB0082467,NA
HMDB0082468,NA
HMDB0082469,NA
HMDB0082470,NA
HMDB0082471,NA
HMDB0082472,NA
HMDB0082473,NA
HMDB0082474,NA
HMDB0082475,NA
HMDB0082476,NA
HMDB0082477,NA
HMDB0082478,NA
HMDB0082479,NA
HMDB0082480,NA
HMDB0082481,NA
HMDB0082482,NA
HMDB0082483,NA
HMDB0082484,NA
HMDB0082485,NA
HMDB0082486,NA
HMDB0082487,NA
HMDB0082488,NA
HMDB0082489,NA
HMDB0082490,NA
HMDB0082491,NA
HMDB0082492,NA
HMDB0082493,NA
HMDB0082494,NA
HMDB0082495,NA
HMDB0082496,NA
HMDB0082497,NA
HMDB0082498,NA
HMDB0082499,NA
HMDB0082500,NA
HMDB0082501,NA
HMDB0082502,NA
HMDB0082503,NA
HMDB0082504,NA
HMDB0082505,NA
HMDB0082506,NA
HMDB0082507,NA
HMDB0082508,NA
HMDB0082509,NA
HMDB0082510,NA
HMDB0082511,NA
HMDB0082512,NA
HMDB0082513,NA
HMDB0082514,NA
HMDB0082515,NA
HMDB0082516,NA
HMDB0082517,NA
HMDB0082518,NA
HMDB0082519,NA
HMDB0082520,NA
HMDB0082521,NA
HMDB0082522,NA
HMDB0082523,NA
HMDB0082524,NA
HMDB0082525,NA
HMDB0082526,NA
HMDB0082527,NA
HMDB0082528,NA
HMDB0082529,NA
HMDB0082530,NA
HMDB0082531,NA
HMDB0082532,NA
HMDB0082533,NA
HMDB0082534,NA
HMDB0082535,NA
HMDB0082536,NA
HMDB0082537,NA
HMDB0082538,NA
HMDB0082539,NA
HMDB0082540,NA
HMDB0082541,NA
HMDB0082542,NA
HMDB0082543,NA
HMDB0082544,NA
HMDB0082545,NA
HMDB0082546,NA
HMDB0082547,NA
HMDB0082548,NA
HMDB0082549,NA
HMDB0082550,NA
HMDB0082551,NA
HMDB0082552,NA
HMDB0082553,NA
HMDB0082554,NA
HMDB0082555,NA
HMDB0082556,NA
HMDB0082557,NA
HMDB0082558,NA
HMDB0082559,NA
HMDB0082560,NA
HMDB0082561,NA
HMDB0082562,NA
HMDB0082563,NA
HMDB0082564,NA
HMDB0082565,NA
HMDB0082566,NA
HMDB0082567,NA
HMDB0082568,NA
HMDB0082569,NA
HMDB0082570,NA
HMDB0082571,NA
HMDB0082572,NA
HMDB0082573,NA
HMDB0082574,NA
HMDB0082575,NA
HMDB0082576,NA
HMDB0082577,NA
HMDB0082578,NA
HMDB0082579,NA
HMDB0082580,NA
HMDB0082581,NA
HMDB0082582,NA
HMDB0082583,NA
HMDB0082584,NA
HMDB0082585,NA
HMDB0082586,NA
HMDB0082587,NA
HMDB0082588,NA
HMDB0082589,NA
HMDB0082590,NA
HMDB0082591,NA
HMDB0082592,NA
HMDB0082593,NA
HMDB0082594,NA
HMDB0082595,NA
HMDB0082596,NA
HMDB0082597,NA
HMDB0082598,NA
HMDB0082599,NA
HMDB0082600,NA
HMDB0082601,NA
HMDB0082602,NA
HMDB0082603,NA
HMDB0082604,NA
HMDB0082605,NA
HMDB0082606,NA
HMDB0082607,NA
HMDB0082608,NA
HMDB0082609,NA
HMDB0082610,NA
HMDB0082611,NA
HMDB0082612,NA
HMDB0082613,NA
HMDB0082614,NA
HMDB0082615,NA
HMDB0082616,NA
HMDB0082617,NA
HMDB0082618,NA
HMDB0082619,NA
HMDB0082620,NA
HMDB0082621,NA
HMDB0082622,NA
HMDB0082623,NA
HMDB0082624,NA
HMDB0082625,NA
HMDB0082626,NA
HMDB0082627,NA
HMDB0082628,NA
HMDB0082629,NA
HMDB0082630,NA
HMDB0082631,NA
HMDB0082632,NA
HMDB0082633,NA
HMDB0082634,NA
HMDB0082635,NA
HMDB0082636,NA
HMDB0082637,NA
HMDB0082638,NA
HMDB0082639,NA
HMDB0082640,NA
HMDB0082641,NA
HMDB0082642,NA
HMDB0082643,NA
HMDB0082644,NA
HMDB0082645,NA
HMDB0082646,NA
HMDB0082647,NA
HMDB0082648,NA
HMDB0082649,NA
HMDB0082650,NA
HMDB0082651,NA
HMDB0082652,NA
HMDB0082653,NA
HMDB0082654,NA
HMDB0082655,NA
HMDB0082656,NA
HMDB0082657,NA
HMDB0082658,NA
HMDB0082659,NA
HMDB0082660,NA
HMDB0082661,NA
HMDB0082662,NA
HMDB0082663,NA
HMDB0082664,NA
HMDB0082665,NA
HMDB0082666,NA
HMDB0082667,NA
HMDB0082668,NA
HMDB0082669,NA
HMDB0082670,NA
HMDB0082671,NA
HMDB0082672,NA
HMDB0082673,NA
HMDB0082674,NA
HMDB0082675,NA
HMDB0082676,NA
HMDB0082677,NA
HMDB0082678,NA
HMDB0082679,NA
HMDB0082680,NA
HMDB0082681,NA
HMDB0082682,NA
HMDB0082683,NA
HMDB0082684,NA
HMDB0082685,NA
HMDB0082686,NA
HMDB0082687,NA
HMDB0082688,NA
HMDB0082689,NA
HMDB0082690,NA
HMDB0082691,NA
HMDB0082692,NA
HMDB0082693,NA
HMDB0082694,NA
HMDB0082695,NA
HMDB0082696,NA
HMDB0082697,NA
HMDB0082698,NA
HMDB0082699,NA
HMDB0082700,NA
HMDB0082701,NA
HMDB0082702,NA
HMDB0082703,NA
HMDB0082704,NA
HMDB0082705,NA
HMDB0082706,NA
HMDB0082707,NA
HMDB0082708,NA
HMDB0082709,NA
HMDB0082710,NA
HMDB0082711,NA
HMDB0082712,NA
HMDB0082713,NA
HMDB0082714,NA
HMDB0082715,NA
HMDB0082716,NA
HMDB0082717,NA
HMDB0082718,NA
HMDB0082719,NA
HMDB0082720,NA
HMDB0082721,NA
HMDB0082722,NA
HMDB0082723,NA
HMDB0082724,NA
HMDB0082725,NA
HMDB0082726,NA
HMDB0082727,NA
HMDB0082728,NA
HMDB0082729,NA
HMDB0082730,NA
HMDB0082731,NA
HMDB0082732,NA
HMDB0082733,NA
HMDB0082734,NA
HMDB0082735,NA
HMDB0082736,NA
HMDB0082737,NA
HMDB0082738,NA
HMDB0082739,NA
HMDB0082740,NA
HMDB0082741,NA
HMDB0082742,NA
HMDB0082743,NA
HMDB0082744,NA
HMDB0082745,NA
HMDB0082746,NA
HMDB0082747,NA
HMDB0082748,NA
HMDB0082749,NA
HMDB0082750,NA
HMDB0082751,NA
HMDB0082752,NA
HMDB0082753,NA
HMDB0082754,NA
HMDB0082755,NA
HMDB0082756,NA
HMDB0082757,NA
HMDB0082758,NA
HMDB0082759,NA
HMDB0082760,NA
HMDB0082761,NA
HMDB0082762,NA
HMDB0082763,NA
HMDB0082764,NA
HMDB0082765,NA
HMDB0082766,NA
HMDB0082767,NA
HMDB0082768,NA
HMDB0082769,NA
HMDB0082770,NA
HMDB0082771,NA
HMDB0082772,NA
HMDB0082773,NA
HMDB0082774,NA
HMDB0082775,NA
HMDB0082776,NA
HMDB0082777,NA
HMDB0082778,NA
HMDB0082779,NA
HMDB0082780,NA
HMDB0082781,NA
HMDB0082782,NA
HMDB0082783,NA
HMDB0082784,NA
HMDB0082785,NA
HMDB0082786,NA
HMDB0082787,NA
HMDB0082788,NA
HMDB0082789,NA
HMDB0082790,NA
HMDB0082791,NA
HMDB0082792,NA
HMDB0082793,NA
HMDB0082794,NA
HMDB0082795,NA
HMDB0082796,NA
HMDB0082797,NA
HMDB0082798,NA
HMDB0082799,NA
HMDB0082800,NA
HMDB0082801,NA
HMDB0082802,NA
HMDB0082803,NA
HMDB0082804,NA
HMDB0082805,NA
HMDB0082806,NA
HMDB0082807,NA
HMDB0082808,NA
HMDB0082809,NA
HMDB0082810,NA
HMDB0082811,NA
HMDB0082812,NA
HMDB0082813,NA
HMDB0082814,NA
HMDB0082815,NA
HMDB0082816,NA
HMDB0082817,NA
HMDB0082818,NA
HMDB0082819,NA
HMDB0082820,NA
HMDB0082821,NA
HMDB0082822,NA
HMDB0082823,NA
HMDB0082824,NA
HMDB0082825,NA
HMDB0082826,NA
HMDB0082827,NA
HMDB0082828,NA
HMDB0082829,NA
HMDB0082830,NA
HMDB0082831,NA
HMDB0082832,NA
HMDB0082833,NA
HMDB0082834,NA
HMDB0082835,NA
HMDB0082836,NA
HMDB0082837,NA
HMDB0082838,NA
HMDB0082839,NA
HMDB0082840,NA
HMDB0082841,NA
HMDB0082842,NA
HMDB0082843,NA
HMDB0082844,NA
HMDB0082845,NA
HMDB0082846,NA
HMDB0082847,NA
HMDB0082848,NA
HMDB0082849,NA
HMDB0082850,NA
HMDB0082851,NA
HMDB0082852,NA
HMDB0082853,NA
HMDB0082854,NA
HMDB0082855,NA
HMDB0082856,NA
HMDB0082857,NA
HMDB0082858,NA
HMDB0082859,NA
HMDB0082860,NA
HMDB0082861,NA
HMDB0082862,NA
HMDB0082863,NA
HMDB0082864,NA
HMDB0082865,NA
HMDB0082866,NA
HMDB0082867,NA
HMDB0082868,NA
HMDB0082869,NA
HMDB0082870,NA
HMDB0082871,NA
HMDB0082872,NA
HMDB0082873,NA
HMDB0082874,NA
HMDB0082875,NA
HMDB0082876,NA
HMDB0082877,NA
HMDB0082878,NA
HMDB0082879,NA
HMDB0082880,NA
HMDB0082881,NA
HMDB0082882,NA
HMDB0082883,NA
